cdate,acode,aname,scode,sname,fdust,ozone,nd,cm,sagas,airquality
20180707,104,동남권,111261,강남구,5,0.023,0.013,0.2,0.004,better
20180707,103,서남권,111301,양천구,8,0.03,0.015,0.3,0.003,good
20180707,103,서남권,111281,금천구,10,0.032,0.012,0.2,0.002,good
20180707,103,서남권,111251,관악구,12,0.024,0.014,0.2,0.002,better
20180707,103,서남권,111241,동작구,14,0.03,0.011,0.2,0.002,good
20180707,103,서남권,111231,영등포구,11,0.028,0.015,0.3,0.004,better
20180707,103,서남권,111221,구로구,6,0.035,0.009000000000000001,0.1,0.002,good
20180707,103,서남권,111212,강서구,6,0.029,0.013,0.2,0.002,better
20180707,100,도심권,111131,용산구,4,0.03,0.009000000000000001,0.2,0.002,good
20180707,100,도심권,111121,중구,7,0.027000000000000003,0.016,0.3,0.002,better
20180707,100,도심권,111123,종로구,7,0.029,0.011,0.3,0.003,better
20180707,102,동북권,111311,노원구,9,0.023,0.006999999999999999,0.2,0.004,better
20180707,102,동북권,111291,강북구,5,0.03,0.008,0.2,0.002,good
20180707,102,동북권,111171,도봉구,8,0.027000000000000003,0.006,0.4,0.003,better
20180707,102,동북권,111161,성북구,9,0.019,0.014,0.3,0.002,best
20180707,102,동북권,111152,동대문구,6,0.032,0.012,0.4,0.006,good
20180707,102,동북권,111151,중랑구,4,0.027000000000000003,0.009000000000000001,0.3,0.006,better
20180707,102,동북권,111142,성동구,9,0.025,0.006,0.2,0.005,better
20180707,102,동북권,111141,광진구,6,0.025,0.009000000000000001,0.3,0.005,better
20180707,101,서북권,111201,마포구,10,0.028,0.009000000000000001,0.2,0.003,better
20180707,101,서북권,111191,서대문구,8,0.027000000000000003,0.01,0.5,0.002,better
20180708,100,도심권,111121,중구,11,0.032,0.016,0.3,0.002,good
20180708,104,동남권,111274,강동구,12,0.028,0.006999999999999999,0.2,0.003,better
20180708,104,동남권,111273,송파구,11,0.035,0.009000000000000001,0.4,0.003,good
20180708,104,동남권,111262,서초구,12,0.039,0.009000000000000001,0.2,0.003,good
20180708,104,동남권,111261,강남구,8,0.029,0.011,0.2,0.004,better
20180708,103,서남권,111301,양천구,13,0.036000000000000004,0.013,0.3,0.003,good
20180708,103,서남권,111281,금천구,14,0.036000000000000004,0.009000000000000001,0.2,0.002,good
20180708,103,서남권,111251,관악구,14,0.031,0.012,0.2,0.003,good
20180708,103,서남권,111241,동작구,15,0.035,0.01,0.2,0.002,good
20180708,103,서남권,111231,영등포구,17,0.033,0.014,0.3,0.004,good
20180708,103,서남권,111221,구로구,11,0.041,0.008,0.1,0.002,good
20180708,103,서남권,111212,강서구,11,0.035,0.012,0.2,0.002,good
20180708,102,동북권,111311,노원구,14,0.027000000000000003,0.008,0.2,0.004,better
20180708,102,동북권,111291,강북구,11,0.033,0.008,0.2,0.002,good
20180708,102,동북권,111171,도봉구,12,0.031,0.006999999999999999,0.4,0.002,good
20180708,102,동북권,111161,성북구,12,0.024,0.012,0.3,0.002,better
20180708,102,동북권,111152,동대문구,9,0.039,0.011,0.4,0.006999999999999999,good
20180708,102,동북권,111151,중랑구,6,0.029,0.009000000000000001,0.3,0.006,better
20180708,102,동북권,111142,성동구,12,0.03,0.006,0.2,0.005,good
20180708,102,동북권,111141,광진구,11,0.028,0.009000000000000001,0.3,0.005,better
20180708,101,서북권,111201,마포구,13,0.034,0.008,0.2,0.003,good
20180708,101,서북권,111191,서대문구,11,0.031,0.01,0.5,0.002,good
20180708,101,서북권,111181,은평구,10,0.035,0.01,0.1,0.003,good
20180708,100,도심권,111131,용산구,7,0.035,0.009000000000000001,0.2,0.002,good
20180708,100,도심권,111123,종로구,11,0.033,0.012,0.2,0.002,good
20180709,100,도심권,111121,중구,10,0.01,0.018000000000000002,0.3,0.002,best
20180709,104,동남권,111274,강동구,15,0.008,0.014,0.3,0.003,better
20180709,104,동남권,111273,송파구,9,0.012,0.015,0.4,0.003,best
20180709,104,동남권,111262,서초구,7,0.013,0.016,0.2,0.003,best
20180709,104,동남권,111261,강남구,6,0.008,0.018000000000000002,0.3,0.004,best
20180709,103,서남권,111301,양천구,11,0.009000000000000001,0.021,0.3,0.003,better
20180709,103,서남권,111281,금천구,12,0.011,0.015,0.3,0.002,best
20180709,103,서남권,111251,관악구,12,0.009000000000000001,0.02,0.3,0.003,better
20180709,103,서남권,111241,동작구,13,0.011,0.017,0.3,0.003,best
20180709,103,서남권,111231,영등포구,15,0.009000000000000001,0.019,0.4,0.004,better
20180709,103,서남권,111221,구로구,8,0.015,0.015,0.2,0.002,best
20180709,103,서남권,111212,강서구,7,0.009000000000000001,0.019,0.3,0.002,best
20180709,102,동북권,111311,노원구,12,0.013,0.009000000000000001,0.2,0.004,best
20180709,102,동북권,111291,강북구,7,0.014,0.011,0.2,0.002,best
20180709,102,동북권,111171,도봉구,10,0.01,0.012,0.5,0.003,best
20180709,102,동북권,111161,성북구,15,0.006,0.016,0.4,0.002,better
20180709,102,동북권,111152,동대문구,7,0.011,0.019,0.5,0.006,best
20180709,102,동북권,111151,중랑구,4,0.012,0.012,0.3,0.006,best
20180709,102,동북권,111142,성동구,12,0.009000000000000001,0.009000000000000001,0.3,0.005,best
20180709,102,동북권,111141,광진구,8,0.008,0.012,0.4,0.005,best
20180709,101,서북권,111201,마포구,12,0.012,0.016,0.3,0.003,best
20180709,101,서북권,111191,서대문구,9,0.011,0.012,0.4,0.002,best
20180709,101,서북권,111181,은평구,11,0.016,0.011,0.2,0.003,better
20180709,100,도심권,111131,용산구,4,0.012,0.013,0.3,0.002,best
20180709,100,도심권,111123,종로구,9,0.011,0.017,0.3,0.001,best
20180710,102,동북권,111291,강북구,15,0.006,0.014,0.3,0.002,better
20180710,104,동남권,111274,강동구,22,0.008,0.017,0.3,0.003,better
20180710,104,동남권,111273,송파구,19,0.006,0.018000000000000002,0.5,0.003,better
20180710,104,동남권,111262,서초구,17,0.009000000000000001,0.024,0.3,0.003,better
20180710,104,동남권,111261,강남구,21,0.005,0.024,0.4,0.004,better
20180710,103,서남권,111301,양천구,21,0.005,0.031,0.5,0.003,good
20180710,103,서남권,111281,금천구,24,0.01,0.02,0.3,0.002,better
20180710,103,서남권,111251,관악구,24,0.01,0.026,0.4,0.003,better
20180710,103,서남권,111241,동작구,23,0.008,0.021,0.4,0.003,better
20180710,103,서남권,111231,영등포구,27,0.004,0.026,0.5,0.004,good
20180710,103,서남권,111221,구로구,18,0.014,0.023,0.3,0.003,better
20180710,103,서남권,111212,강서구,20,0.005,0.029,0.4,0.003,better
20180710,102,동북권,111311,노원구,19,0.006999999999999999,0.018000000000000002,0.4,0.004,better
20180710,102,동북권,111171,도봉구,18,0.004,0.017,0.6,0.003,better
20180710,102,동북권,111161,성북구,24,0.002,0.021,0.5,0.003,better
20180710,102,동북권,111152,동대문구,16,0.006,0.029,0.6,0.006999999999999999,better
20180710,102,동북권,111151,중랑구,13,0.006999999999999999,0.018000000000000002,0.4,0.006,better
20180710,102,동북권,111142,성동구,19,0.005,0.011,0.3,0.005,better
20180710,102,동북권,111141,광진구,20,0.005,0.017,0.5,0.005,better
20180710,101,서북권,111201,마포구,23,0.01,0.022,0.4,0.003,better
20180710,101,서북권,111191,서대문구,17,0.006999999999999999,0.018000000000000002,0.6,0.003,better
20180710,101,서북권,111181,은평구,22,0.009000000000000001,0.018000000000000002,0.3,0.003,better
20180710,100,도심권,111131,용산구,17,0.005,0.023,0.4,0.003,better
20180710,100,도심권,111123,종로구,17,0.005,0.027000000000000003,0.5,0.001,better
20180710,100,도심권,111121,중구,21,0.004,0.029,0.6,0.003,better
20180711,102,동북권,111311,노원구,36,0.005,0.021,0.4,0.005,normal
20180711,104,동남권,111274,강동구,40,0.005,0.019,0.4,0.004,normal
20180711,104,동남권,111273,송파구,26,0.008,0.017,0.6,0.003,better
20180711,104,동남권,111262,서초구,25,0.018000000000000002,0.019,0.3,0.004,better
20180711,104,동남권,111261,강남구,34,0.008,0.021,0.4,0.005,normal
20180711,103,서남권,111301,양천구,36,0.008,0.024,0.4,0.004,normal
20180711,103,서남권,111281,금천구,35,0.01,0.017,0.3,0.003,good
20180711,103,서남권,111251,관악구,28,0.019,0.018000000000000002,0.3,0.004,good
20180711,103,서남권,111241,동작구,38,0.014,0.014,0.3,0.003,good
20180711,103,서남권,111231,영등포구,36,0.006999999999999999,0.022,0.5,0.005,normal
20180711,103,서남권,111221,구로구,25,0.024,0.017,0.2,0.004,good
20180711,103,서남권,111212,강서구,36,0.009000000000000001,0.021,0.3,0.003,normal
20180711,102,동북권,111291,강북구,38,0.006999999999999999,0.017,0.4,0.003,good
20180711,102,동북권,111171,도봉구,32,0.006,0.016,0.7,0.003,good
20180711,102,동북권,111161,성북구,33,0.004,0.021,0.6,0.003,good
20180711,102,동북권,111152,동대문구,33,0.008,0.027000000000000003,0.6,0.009000000000000001,normal
20180711,102,동북권,111151,중랑구,27,0.006999999999999999,0.02,0.5,0.006999999999999999,good
20180711,102,동북권,111142,성동구,25,0.008,0.006999999999999999,0.4,0.005,better
20180711,102,동북권,111141,광진구,30,0.006999999999999999,0.016,0.6,0.006,good
20180711,101,서북권,111201,마포구,27,0.004,0.019,0.4,0.003,good
20180711,101,서북권,111191,서대문구,27,0.008,0.015,0.6,0.004,better
20180711,101,서북권,111181,은평구,29,0.011,0.016,0.3,0.004,normal
20180711,100,도심권,111131,용산구,32,0.008,0.022,0.4,0.003,good
20180711,100,도심권,111123,종로구,34,0.006999999999999999,0.028,0.6,0.001,normal
20180711,100,도심권,111121,중구,38,0.006999999999999999,0.026,0.5,0.004,normal
20180712,100,도심권,111131,용산구,29,0.006999999999999999,0.019,0.3,0.004,good
20180712,104,동남권,111274,강동구,37,0.006999999999999999,0.013,0.4,0.004,good
20180712,104,동남권,111273,송파구,25,0.009000000000000001,0.017,0.6,0.004,better
20180712,104,동남권,111262,서초구,18,0.017,0.016,0.3,0.004,better
20180712,104,동남권,111261,강남구,27,0.009000000000000001,0.018000000000000002,0.3,0.005,good
20180712,103,서남권,111301,양천구,31,0.006,0.019,0.3,0.005,good
20180712,103,서남권,111281,금천구,33,0.009000000000000001,0.015,0.2,0.004,good
20180712,103,서남권,111251,관악구,25,0.017,0.018000000000000002,0.3,0.004,better
20180712,103,서남권,111241,동작구,34,0.014,0.013,0.2,0.004,good
20180712,103,서남권,111231,영등포구,29,0.006,0.019,0.5,0.005,normal
20180712,103,서남권,111221,구로구,21,0.022,0.014,0.2,0.004,better
20180712,103,서남권,111212,강서구,33,0.006,0.017,0.3,0.002,good
20180712,100,도심권,111123,종로구,29,0.005,0.021,0.4,0.001,good
20180712,102,동북권,111311,노원구,32,0.005,0.014,0.3,0.005,good
20180712,100,도심권,111121,중구,33,0.005,0.019,0.3,0.004,good
20180712,102,동북권,111291,강북구,32,0.008,0.01,0.3,0.003,good
20180712,102,동북권,111171,도봉구,26,0.006999999999999999,0.011,0.6,0.004,better
20180712,102,동북권,111161,성북구,27,0.004,0.015,0.5,0.003,good
20180712,102,동북권,111152,동대문구,27,0.006999999999999999,0.021,0.5,0.009000000000000001,good
20180712,102,동북권,111151,중랑구,25,0.006999999999999999,0.017,0.4,0.006,good
20180712,102,동북권,111142,성동구,26,0.008,0.008,0.3,0.005,good
20180712,102,동북권,111141,광진구,29,0.009000000000000001,0.013,0.6,0.006,good
20180712,101,서북권,111201,마포구,20,0.003,0.017,0.3,0.003,better
20180712,101,서북권,111191,서대문구,23,0.004,0.014,0.6,0.004,better
20180712,101,서북권,111181,은평구,24,0.008,0.013,0.2,0.004,good
20180713,102,동북권,111311,노원구,24,0.005,0.013,0.3,0.005,good
20180713,104,동남권,111274,강동구,27,0.004,0.013,0.4,0.004,better
20180713,104,동남권,111273,송파구,19,0.005,0.015,0.5,0.004,better
20180713,104,동남권,111262,서초구,13,0.011,0.013,0.2,0.005,better
20180713,104,동남권,111261,강남구,19,0.005,0.016,0.3,0.005,better
20180713,103,서남권,111301,양천구,23,0.006,0.014,0.2,0.004,better
20180713,103,서남권,111281,금천구,27,0.005,0.015,0.2,0.004,better
20180713,103,서남권,111251,관악구,22,0.014,0.017,0.2,0.004,better
20180713,103,서남권,111241,동작구,26,0.008,0.013,0.3,0.004,better
20180713,103,서남권,111231,영등포구,25,0.005,0.016,0.4,0.005,good
20180713,103,서남권,111221,구로구,15,0.017,0.011,0.1,0.004,better
20180713,103,서남권,111212,강서구,24,0.006,0.013,0.2,0.002,good
20180713,102,동북권,111291,강북구,23,0.006999999999999999,0.01,0.3,0.003,better
20180713,102,동북권,111171,도봉구,20,0.006,0.011,0.6,0.004,better
20180713,102,동북권,111161,성북구,22,0.004,0.013,0.4,0.003,better
20180713,102,동북권,111152,동대문구,18,0.006,0.015,0.5,0.009000000000000001,better
20180713,102,동북권,111151,중랑구,17,0.005,0.015,0.4,0.006,better
20180713,102,동북권,111142,성동구,19,0.006,0.009000000000000001,0.3,0.005,better
20180713,102,동북권,111141,광진구,21,0.006,0.014,0.5,0.006999999999999999,better
20180713,101,서북권,111201,마포구,15,0.009000000000000001,0.015,0.3,0.005,better
20180713,101,서북권,111191,서대문구,16,0.005,0.011,0.5,0.004,better
20180713,101,서북권,111181,은평구,21,0.006999999999999999,0.012,0.2,0.004,good
20180713,100,도심권,111131,용산구,20,0.005,0.016,0.3,0.005,better
20180713,100,도심권,111123,종로구,21,0.005,0.017,0.3,0.001,good
20180713,100,도심권,111121,중구,23,0.005,0.016,0.3,0.004,better
20180716,100,도심권,111121,중구,24,0.026,0.021,0.3,0.004,good
20180716,104,동남권,111274,강동구,32,0.02,0.02,0.3,0.005,normal
20180716,104,동남권,111273,송파구,28,0.022,0.022,0.5,0.004,normal
20180716,104,동남권,111262,서초구,23,0.024,0.026,0.3,0.006,good
20180716,104,동남권,111261,강남구,26,0.019,0.025,0.3,0.006,normal
20180716,103,서남권,111301,양천구,26,0.022,0.025,0.3,0.006,good
20180716,103,서남권,111281,금천구,29,0.02,0.023,0.3,0.005,good
20180716,103,서남권,111251,관악구,28,0.022,0.024,0.3,0.005,good
20180716,103,서남권,111241,동작구,31,0.023,0.019,0.3,0.006,good
20180716,103,서남권,111231,영등포구,34,0.018000000000000002,0.025,0.4,0.006999999999999999,bad
20180716,103,서남권,111221,구로구,22,0.023,0.019,0.2,0.005,better
20180716,103,서남권,111212,강서구,25,0.021,0.02,0.2,0.004,good
20180716,102,동북권,111311,노원구,27,0.022,0.015,0.3,0.006,good
20180716,102,동북권,111291,강북구,25,0.027000000000000003,0.012,0.2,0.003,good
20180716,102,동북권,111171,도봉구,27,0.028,0.013,0.6,0.005,good
20180716,102,동북권,111161,성북구,33,0.021,0.019,0.4,0.004,good
20180716,102,동북권,111152,동대문구,23,0.03,0.022,0.5,0.009000000000000001,good
20180716,102,동북권,111151,중랑구,24,0.026,0.019,0.4,0.006999999999999999,good
20180716,102,동북권,111142,성동구,26,0.018000000000000002,0.019,0.3,0.005,good
20180716,102,동북권,111141,광진구,28,0.023,0.018000000000000002,0.6,0.008,good
20180716,101,서북권,111201,마포구,23,0.025,0.019,0.3,0.006,good
20180716,101,서북권,111191,서대문구,23,0.02,0.017,0.5,0.004,better
20180716,101,서북권,111181,은평구,25,0.026,0.015,0.1,0.005,good
20180716,100,도심권,111131,용산구,23,0.022,0.023,0.3,0.005,good
20180716,100,도심권,111123,종로구,25,0.024,0.024,0.3,0.004,normal
20180717,102,동북권,111291,강북구,30,0.025,0.011,0.2,0.004,normal
20180717,104,동남권,111274,강동구,34,0.017,0.022,0.3,0.004,normal
20180717,104,동남권,111273,송파구,29,0.015,0.022,0.5,0.004,normal
20180717,104,동남권,111262,서초구,29,0.02,0.024,0.3,0.006,good
20180717,104,동남권,111261,강남구,26,0.017,0.023,0.3,0.006,normal
20180717,103,서남권,111301,양천구,27,0.01,0.021,0.3,0.006,good
20180717,103,서남권,111281,금천구,32,0.016,0.02,0.3,0.005,normal
20180717,103,서남권,111251,관악구,32,0.023,0.022,0.3,0.006,normal
20180717,103,서남권,111241,동작구,30,0.02,0.017,0.3,0.006,good
20180717,103,서남권,111231,영등포구,38,0.012,0.023,0.4,0.006,bad
20180717,103,서남권,111221,구로구,27,0.023,0.016,0.2,0.005,good
20180717,103,서남권,111212,강서구,28,0.014,0.019,0.2,0.006,normal
20180717,102,동북권,111311,노원구,30,0.02,0.016,0.3,0.006,normal
20180717,102,동북권,111171,도봉구,30,0.023,0.013,0.6,0.005,good
20180717,102,동북권,111161,성북구,36,0.013,0.016,0.4,0.004,normal
20180717,102,동북권,111152,동대문구,24,0.02,0.021,0.5,0.006999999999999999,normal
20180717,102,동북권,111151,중랑구,25,0.018000000000000002,0.02,0.4,0.006999999999999999,normal
20180717,102,동북권,111142,성동구,32,0.015,0.016,0.3,0.006,normal
20180717,102,동북권,111141,광진구,32,0.019,0.019,0.6,0.008,normal
20180717,101,서북권,111201,마포구,29,0.019,0.02,0.3,0.006999999999999999,good
20180717,101,서북권,111191,서대문구,27,0.013,0.018000000000000002,0.4,0.005,good
20180717,101,서북권,111181,은평구,36,0.02,0.015,0.1,0.005,bad
20180717,100,도심권,111131,용산구,28,0.017,0.024,0.3,0.005,normal
20180717,100,도심권,111123,종로구,28,0.017,0.022,0.3,0.005,bad
20180717,100,도심권,111121,중구,28,0.018000000000000002,0.021,0.3,0.005,normal
20180718,102,동북권,111311,노원구,36,0.028,0.017,0.3,0.006,bad
20180718,104,동남권,111274,강동구,40,0.022,0.022,0.3,0.004,bad
20180718,104,동남권,111273,송파구,34,0.024,0.023,0.6,0.004,bad
20180718,104,동남권,111262,서초구,35,0.024,0.025,0.3,0.006,normal
20180718,104,동남권,111261,강남구,33,0.018000000000000002,0.026,0.4,0.006,bad
20180718,103,서남권,111301,양천구,38,0.018000000000000002,0.021,0.3,0.006,bad
20180718,103,서남권,111281,금천구,37,0.022,0.02,0.3,0.005,bad
20180718,103,서남권,111251,관악구,35,0.022,0.022,0.3,0.005,normal
20180718,103,서남권,111241,동작구,34,0.025,0.017,0.3,0.005,normal
20180718,103,서남권,111231,영등포구,43,0.015,0.024,0.5,0.006,bad
20180718,103,서남권,111221,구로구,30,0.022,0.017,0.2,0.005,normal
20180718,103,서남권,111212,강서구,40,0.019,0.02,0.3,0.006,bad
20180718,102,동북권,111291,강북구,37,0.033,0.013,0.3,0.003,bad
20180718,102,동북권,111171,도봉구,37,0.03,0.014,0.6,0.005,bad
20180718,102,동북권,111161,성북구,42,0.021,0.02,0.4,0.004,bad
20180718,102,동북권,111152,동대문구,32,0.028,0.025,0.6,0.006999999999999999,bad
20180718,102,동북권,111151,중랑구,32,0.024,0.021,0.4,0.006999999999999999,bad
20180718,102,동북권,111142,성동구,34,0.018000000000000002,0.018000000000000002,0.3,0.006,normal
20180718,102,동북권,111141,광진구,33,0.014,0.019,0.6,0.008,normal
20180718,101,서북권,111201,마포구,32,0.024,0.02,0.3,0.006,normal
20180718,101,서북권,111191,서대문구,36,0.021,0.017,0.5,0.004,bad
20180718,101,서북권,111181,은평구,40,0.028,0.015,0.1,0.005,bad
20180718,100,도심권,111131,용산구,34,0.019,0.025,0.3,0.005,bad
20180718,100,도심권,111123,종로구,33,0.02,0.024,0.4,0.005,bad
20180718,100,도심권,111121,중구,34,0.026,0.022,0.3,0.004,bad
20180719,101,서북권,111181,은평구,26,0.025,0.012,0.1,0.004,normal
20180719,104,동남권,111274,강동구,41,0.024,0.022,0.3,0.004,bad
20180719,104,동남권,111273,송파구,33,0.028,0.024,0.6,0.004,normal
20180719,104,동남권,111262,서초구,33,0.03,0.022,0.2,0.004,good
20180719,104,동남권,111261,강남구,30,0.022,0.024,0.3,0.005,bad
20180719,103,서남권,111301,양천구,34,0.023,0.018000000000000002,0.3,0.005,normal
20180719,103,서남권,111281,금천구,34,0.025,0.024,0.3,0.005,normal
20180719,103,서남권,111251,관악구,35,0.03,0.022,0.2,0.004,normal
20180719,103,서남권,111241,동작구,36,0.027000000000000003,0.021,0.3,0.004,normal
20180719,103,서남권,111231,영등포구,35,0.016,0.023,0.4,0.005,bad
20180719,103,서남권,111221,구로구,32,0.033,0.017,0.2,0.005,normal
20180719,103,서남권,111212,강서구,31,0.022,0.016,0.2,0.005,normal
20180719,100,도심권,111131,용산구,27,0.022,0.021,0.3,0.003,normal
20180719,100,도심권,111121,중구,27,0.026,0.018000000000000002,0.3,0.003,normal
20180719,100,도심권,111123,종로구,30,0.023,0.02,0.3,0.004,normal
20180719,102,동북권,111311,노원구,31,0.024,0.016,0.3,0.005,normal
20180719,102,동북권,111291,강북구,23,0.028,0.011,0.2,0.003,good
20180719,102,동북권,111171,도봉구,30,0.026,0.012,0.6,0.004,good
20180719,102,동북권,111161,성북구,30,0.02,0.016,0.4,0.003,normal
20180719,102,동북권,111152,동대문구,24,0.028,0.021,0.5,0.006999999999999999,normal
20180719,102,동북권,111151,중랑구,27,0.027000000000000003,0.019,0.3,0.006999999999999999,normal
20180719,102,동북권,111142,성동구,31,0.019,0.017,0.3,0.005,normal
20180719,102,동북권,111141,광진구,34,0.024,0.018000000000000002,0.5,0.006999999999999999,normal
20180719,101,서북권,111201,마포구,29,0.027000000000000003,0.017,0.3,0.004,good
20180719,101,서북권,111191,서대문구,29,0.021,0.014,0.5,0.003,good
20180720,102,동북권,111311,노원구,37,0.044,0.02,0.3,0.005,bad
20180720,104,동남권,111274,강동구,43,0.034,0.029,0.4,0.004,bad
20180720,104,동남권,111273,송파구,38,0.038,0.029,0.6,0.004,bad
20180720,104,동남권,111262,서초구,36,0.035,0.033,0.3,0.004,normal
20180720,104,동남권,111261,강남구,35,0.029,0.033,0.4,0.006,bad
20180720,103,서남권,111301,양천구,32,0.024,0.027000000000000003,0.3,0.005,normal
20180720,103,서남권,111281,금천구,37,0.031,0.027000000000000003,0.4,0.005,normal
20180720,103,서남권,111251,관악구,37,0.036000000000000004,0.028,0.3,0.004,normal
20180720,103,서남권,111241,동작구,35,0.04,0.022,0.4,0.004,normal
20180720,103,서남권,111231,영등포구,44,0.023,0.029,0.5,0.005,bad
20180720,103,서남권,111221,구로구,32,0.036000000000000004,0.023,0.2,0.004,normal
20180720,103,서남권,111212,강서구,32,0.026,0.025,0.3,0.006,normal
20180720,102,동북권,111291,강북구,38,0.052000000000000005,0.015,0.3,0.003,bad
20180720,102,동북권,111171,도봉구,41,0.049,0.016,0.7,0.004,normal
20180720,102,동북권,111161,성북구,44,0.038,0.021,0.5,0.003,bad
20180720,102,동북권,111152,동대문구,34,0.046,0.033,0.6,0.008,bad
20180720,102,동북권,111151,중랑구,31,0.041,0.025,0.4,0.006999999999999999,normal
20180720,102,동북권,111142,성동구,35,0.023,0.024,0.3,0.005,bad
20180720,102,동북권,111141,광진구,41,0.036000000000000004,0.025,0.6,0.008,bad
20180720,101,서북권,111201,마포구,37,0.036000000000000004,0.024,0.4,0.006,normal
20180720,101,서북권,111191,서대문구,37,0.032,0.022,0.6,0.004,normal
20180720,101,서북권,111181,은평구,39,0.044,0.018000000000000002,0.1,0.005,bad
20180720,100,도심권,111131,용산구,34,0.032,0.032,0.4,0.004,bad
20180720,100,도심권,111123,종로구,37,0.038,0.031,0.5,0.005,bad
20180720,100,도심권,111121,중구,35,0.04,0.028,0.4,0.004,normal
20180721,100,도심권,111121,중구,37,0.051,0.031,0.4,0.005,normal
20180721,104,동남권,111274,강동구,54,0.045,0.028,0.5,0.004,bad
20180721,104,동남권,111273,송파구,48,0.054000000000000006,0.03,0.7,0.005,bad
20180721,104,동남권,111262,서초구,42,0.054000000000000006,0.031,0.4,0.006,normal
20180721,104,동남권,111261,강남구,42,0.041,0.035,0.4,0.006999999999999999,bad
20180721,103,서남권,111301,양천구,35,0.04,0.026,0.4,0.006,normal
20180721,103,서남권,111281,금천구,39,0.042,0.032,0.4,0.006,bad
20180721,103,서남권,111251,관악구,42,0.049,0.03,0.4,0.005,bad
20180721,103,서남권,111241,동작구,40,0.049,0.028,0.5,0.006,normal
20180721,103,서남권,111231,영등포구,46,0.034,0.031,0.5,0.006999999999999999,bad
20180721,103,서남권,111221,구로구,35,0.05,0.023,0.3,0.005,normal
20180721,103,서남권,111212,강서구,35,0.04,0.027000000000000003,0.3,0.008,normal
20180721,102,동북권,111311,노원구,36,0.043,0.02,0.4,0.006,bad
20180721,102,동북권,111291,강북구,34,0.052000000000000005,0.015,0.3,0.003,normal
20180721,102,동북권,111171,도봉구,38,0.049,0.017,0.7,0.005,normal
20180721,102,동북권,111161,성북구,39,0.038,0.023,0.5,0.003,normal
20180721,102,동북권,111152,동대문구,35,0.055,0.032,0.6,0.008,bad
20180721,102,동북권,111151,중랑구,33,0.053,0.021,0.4,0.006999999999999999,bad
20180721,102,동북권,111142,성동구,44,0.038,0.025,0.3,0.005,bad
20180721,102,동북권,111141,광진구,48,0.05,0.024,0.6,0.009000000000000001,bad
20180721,101,서북권,111201,마포구,40,0.05,0.025,0.5,0.006,bad
20180721,101,서북권,111191,서대문구,38,0.038,0.027000000000000003,0.6,0.005,bad
20180721,101,서북권,111181,은평구,35,0.045,0.021,0.2,0.005,bad
20180721,100,도심권,111131,용산구,42,0.047,0.033,0.4,0.005,bad
20180721,100,도심권,111123,종로구,37,0.047,0.033,0.4,0.005,bad
20180722,102,동북권,111291,강북구,26,0.042,0.009000000000000001,0.3,0.002,good
20180722,104,동남권,111274,강동구,32,0.04,0.018000000000000002,0.4,0.004,normal
20180722,104,동남권,111273,송파구,32,0.051,0.02,0.6,0.003,normal
20180722,104,동남권,111262,서초구,15,0.052000000000000005,0.024,0.3,0.004,good
20180722,104,동남권,111261,강남구,27,0.044,0.022,0.3,0.005,normal
20180722,103,서남권,111301,양천구,27,0.034,0.019,0.4,0.004,good
20180722,103,서남권,111281,금천구,32,0.045,0.023,0.4,0.004,normal
20180722,103,서남권,111251,관악구,32,0.044,0.023,0.3,0.003,good
20180722,103,서남권,111241,동작구,32,0.052000000000000005,0.019,0.4,0.003,good
20180722,103,서남권,111231,영등포구,33,0.03,0.023,0.5,0.005,normal
20180722,103,서남권,111221,구로구,27,0.044,0.018000000000000002,0.2,0.003,good
20180722,103,서남권,111212,강서구,28,0.034,0.02,0.3,0.004,good
20180722,102,동북권,111311,노원구,28,0.033,0.014,0.3,0.005,good
20180722,102,동북권,111171,도봉구,30,0.038,0.011,0.6,0.004,good
20180722,102,동북권,111161,성북구,32,0.038,0.015,0.4,0.002,good
20180722,102,동북권,111152,동대문구,25,0.057,0.019,0.5,0.006999999999999999,normal
20180722,102,동북권,111151,중랑구,24,0.045,0.016,0.4,0.006,good
20180722,102,동북권,111142,성동구,32,0.039,0.018000000000000002,0.3,0.005,normal
20180722,102,동북권,111141,광진구,32,0.048,0.015,0.5,0.006999999999999999,normal
20180722,101,서북권,111201,마포구,28,0.045,0.018000000000000002,0.4,0.004,good
20180722,101,서북권,111191,서대문구,26,0.035,0.017,0.6,0.003,good
20180722,101,서북권,111181,은평구,26,0.041,0.012,0.1,0.003,normal
20180722,100,도심권,111131,용산구,28,0.051,0.021,0.4,0.003,normal
20180722,100,도심권,111123,종로구,29,0.049,0.019,0.4,0.003,normal
20180722,100,도심권,111121,중구,27,0.048,0.02,0.4,0.003,good
20180723,102,동북권,111311,노원구,31,0.031,0.016,0.3,0.006999999999999999,normal
20180723,104,동남권,111274,강동구,36,0.027000000000000003,0.022,0.4,0.004,good
20180723,104,동남권,111273,송파구,29,0.036000000000000004,0.02,0.6,0.005,normal
20180723,104,동남권,111262,서초구,34,0.041,0.019,0.2,0.006,good
20180723,104,동남권,111261,강남구,23,0.027000000000000003,0.022,0.3,0.006,good
20180723,103,서남권,111301,양천구,32,0.034,0.021,0.4,0.006,normal
20180723,103,서남권,111281,금천구,33,0.042,0.02,0.3,0.005,normal
