측정일자,권역코드,권역명,측정소코드,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
20180301,104,동남권,111262,서초구,0,0,0,0,0,0
20180301,104,동남권,111261,강남구,36,29,0.023,0.019,0.5,0.005
20180301,103,서남권,111301,양천구,38,31,0.034,0.021,0.5,0.003
20180301,103,서남권,111281,금천구,41,28,0.034,0.02,0.5,0.004
20180301,103,서남권,111251,관악구,40,33,0.033,0.021,0.5,0.003
20180301,103,서남권,111241,동작구,44,31,0.033,0.021,0.5,0.003
20180301,103,서남권,111231,영등포구,50,38,0.025,0.018,0.5,0.004
20180301,103,서남권,111221,구로구,0,0,0,0,0,0
20180301,103,서남권,111212,강서구,39,28,0.038,0.017,0.5,0.003
20180301,102,동북권,111311,노원구,41,27,0.041,0.015,0.5,0.005
20180301,102,동북권,111291,강북구,37,25,0.043,0.014,0.5,0.003
20180301,102,동북권,111171,도봉구,44,32,0.042,0.012,0.4,0.005
20180301,102,동북권,111161,성북구,47,34,0.032,0.018,0.6,0.004
20180301,102,동북권,111152,동대문구,37,28,0.023,0.017,0.6,0.005
20180301,102,동북권,111151,중랑구,34,26,0.031,0.019,0.6,0.006
20180301,102,동북권,111142,성동구,43,37,0.027,0.017,0.5,0.005
20180301,102,동북권,111141,광진구,39,28,0.034,0.019,0.6,0.002
20180301,101,서북권,111201,마포구,44,34,0.041,0.016,0.6,0.002
20180301,101,서북권,111181,은평구,45,33,0.042,0.025,0.9,0.003
20180301,100,도심권,111131,용산구,0,0,0,0,0,0
20180301,100,도심권,111123,종로구,35,26,0.036,0.019,0.6,0.005
20180301,100,도심권,111121,중구,34,25,0.036,0.017,0.5,0.003
20180302,100,도심권,111123,종로구,58,24,0.02,0.04,0.6,0.007
20180302,104,동남권,111274,강동구,78,36,0.018,0.041,0.6,0.005
20180302,104,동남권,111273,송파구,76,31,0.02,0.036,0.8,0.005
20180302,104,동남권,111262,서초구,0,0,0,0,0,0
20180302,104,동남권,111261,강남구,62,28,0.014,0.039,0.5,0.006
20180302,103,서남권,111301,양천구,64,23,0.02,0.039,0.5,0.005
20180302,103,서남권,111281,금천구,65,23,0.021,0.037,0.5,0.005
20180302,103,서남권,111251,관악구,59,25,0.02,0.038,0.5,0.004
20180302,103,서남권,111241,동작구,66,25,0.022,0.035,0.5,0.004
20180302,103,서남권,111231,영등포구,88,30,0.015,0.035,0.5,0.006
20180302,103,서남권,111221,구로구,0,0,0,0,0,0
20180302,103,서남권,111212,강서구,74,21,0.022,0.035,0.4,0.004
20180302,102,동북권,111311,노원구,69,29,0.02,0.04,0.6,0.007
20180302,102,동북권,111291,강북구,66,24,0.023,0.036,0.5,0.004
20180302,102,동북권,111171,도봉구,78,29,0.021,0.036,0.6,0.006
20180302,102,동북권,111161,성북구,72,27,0.018,0.04,0.6,0.005
20180302,102,동북권,111152,동대문구,63,27,0.014,0.041,0.6,0.007
20180302,102,동북권,111151,중랑구,60,27,0.017,0.039,0.6,0.006
20180302,102,동북권,111142,성동구,73,31,0.016,0.034,0.4,0.005
20180302,102,동북권,111141,광진구,62,28,0.02,0.039,0.6,0.003
20180302,101,서북권,111201,마포구,66,27,0.026,0.033,0.5,0.004
20180302,100,도심권,111121,중구,57,24,0.021,0.035,0.5,0.004
20180302,101,서북권,111191,서대문구,69,24,0.02,0.036,0.3,0.004
20180302,101,서북권,111181,은평구,78,27,0.024,0.06,0.7,0.004
20180302,100,도심권,111131,용산구,0,0,0,0,0,0
20180303,100,도심권,111121,중구,50,26,0.013,0.048,0.6,0.006
20180303,104,동남권,111274,강동구,72,31,0.014,0.048,0.6,0.005
20180303,104,동남권,111273,송파구,66,26,0.016,0.043,0.8,0.006
20180303,104,동남권,111262,서초구,0,0,0,0,0,0
20180303,104,동남권,111261,강남구,56,32,0.009,0.05,0.6,0.007
20180303,103,서남권,111301,양천구,52,27,0.012,0.055,0.7,0.005
20180303,103,서남권,111281,금천구,50,24,0.014,0.051,0.7,0.006
20180303,103,서남권,111251,관악구,54,29,0.013,0.052,0.7,0.006
20180303,103,서남권,111241,동작구,56,27,0.015,0.05,0.6,0.006
20180303,103,서남권,111231,영등포구,69,29,0.012,0.044,0.5,0.007
20180303,103,서남권,111221,구로구,0,0,0,0,0,0
20180303,103,서남권,111212,강서구,57,26,0.015,0.051,0.7,0.005
20180303,102,동북권,111311,노원구,57,27,0.016,0.047,0.7,0.008
20180303,102,동북권,111291,강북구,49,21,0.021,0.044,0.6,0.006
20180303,102,동북권,111171,도봉구,64,24,0.021,0.04,0.6,0.006
20180303,102,동북권,111161,성북구,63,26,0.013,0.045,0.6,0.006
20180303,102,동북권,111152,동대문구,54,28,0.01,0.049,0.6,0.007
20180303,102,동북권,111151,중랑구,53,25,0.013,0.044,0.6,0.007
20180303,102,동북권,111142,성동구,65,28,0.01,0.043,0.6,0.007
20180303,102,동북권,111141,광진구,57,26,0.014,0.047,0.7,0.004
20180303,101,서북권,111201,마포구,58,32,0.017,0.046,0.7,0.005
20180303,101,서북권,111191,서대문구,57,29,0.016,0.047,0.4,0.004
20180303,101,서북권,111181,은평구,55,23,0.021,0.071,0.4,0.005
20180303,100,도심권,111131,용산구,0,0,0,0,0,0
20180303,100,도심권,111123,종로구,52,26,0.014,0.05,0.8,0.008
20180304,100,도심권,111121,중구,26,18,0.015,0.039,0.6,0.005
20180304,104,동남권,111274,강동구,32,18,0.014,0.032,0.6,0.004
20180304,104,동남권,111273,송파구,25,17,0.013,0.033,0.9,0.004
20180304,104,동남권,111262,서초구,0,0,0,0,0,0
20180304,104,동남권,111261,강남구,29,25,0.005,0.041,0.6,0.006
20180304,103,서남권,111301,양천구,35,28,0.011,0.042,0.6,0.004
20180304,103,서남권,111281,금천구,31,21,0.014,0.034,0.5,0.004
20180304,103,서남권,111251,관악구,36,28,0.01,0.039,0.6,0.004
20180304,103,서남권,111241,동작구,34,23,0.008,0.046,0.6,0.004
20180304,103,서남권,111231,영등포구,33,22,0.011,0.037,0.5,0.005
20180304,103,서남권,111221,구로구,0,0,0,0,0,0
20180304,103,서남권,111212,강서구,31,25,0.01,0.041,0.6,0.004
20180304,102,동북권,111311,노원구,29,19,0.016,0.037,0.6,0.007
20180304,102,동북권,111291,강북구,22,12,0.018,0.038,0.5,0.005
20180304,102,동북권,111171,도봉구,31,17,0.017,0.035,0.6,0.004
20180304,102,동북권,111161,성북구,30,23,0.011,0.036,0.7,0.005
20180304,102,동북권,111152,동대문구,31,25,0.006,0.042,0.6,0.006
20180304,102,동북권,111151,중랑구,26,21,0.009,0.035,0.7,0.006
20180304,102,동북권,111142,성동구,30,19,0.006,0.031,0.7,0.006
20180304,102,동북권,111141,광진구,37,22,0.012,0.039,0.9,0.002
20180304,101,서북권,111201,마포구,38,28,0.018,0.031,0.6,0.003
20180304,101,서북권,111191,서대문구,28,24,0.02,0.026,0.3,0.003
20180304,101,서북권,111181,은평구,27,16,0.021,0.045,0.5,0.003
20180304,100,도심권,111131,용산구,0,0,0,0,0,0
20180304,100,도심권,111123,종로구,28,19,0.014,0.038,0.7,0.006
20180305,102,동북권,111291,강북구,7,4,0.037,0.016,0.3,0.003
20180305,104,동남권,111274,강동구,8,8,0.036,0.01,0.3,0.004
20180305,104,동남권,111273,송파구,9,5,0.036,0.012,0.4,0.004
20180305,104,동남권,111262,서초구,0,0,0,0,0,0
20180305,104,동남권,111261,강남구,6,4,0.023,0.017,0.3,0.005
20180305,103,서남권,111301,양천구,8,4,0.029,0.023,0.4,0.003
20180305,103,서남권,111281,금천구,8,4,0.035,0.017,0.3,0.003
20180305,103,서남권,111251,관악구,10,6,0.031,0.019,0.3,0.003
20180305,103,서남권,111241,동작구,9,3,0.034,0.018,0.3,0.003
20180305,103,서남권,111231,영등포구,9,6,0.024,0.02,0.5,0.004
20180305,103,서남권,111221,구로구,0,0,0,0,0,0
20180305,103,서남권,111212,강서구,8,4,0.03,0.022,0.4,0.002
20180305,102,동북권,111311,노원구,10,5,0.036,0.015,0.4,0.005
20180305,102,동북권,111171,도봉구,9,6,0.038,0.014,0.3,0.005
20180305,102,동북권,111161,성북구,11,5,0.027,0.021,0.5,0.003
20180305,102,동북권,111152,동대문구,6,4,0.02,0.02,0.5,0.005
20180305,102,동북권,111151,중랑구,7,4,0.031,0.015,0.4,0.005
20180305,102,동북권,111142,성동구,11,6,0.029,0.013,0.4,0.004
20180305,102,동북권,111141,광진구,8,4,0.031,0.014,0.3,0.003
20180305,101,서북권,111201,마포구,10,7,0.039,0.014,0.4,0.002
20180305,101,서북권,111191,서대문구,6,3,0.039,0.01,0.1,0.002
20180305,101,서북권,111181,은평구,10,6,0.039,0.026,0.3,0.003
20180305,100,도심권,111131,용산구,0,0,0,0,0,0
20180305,100,도심권,111123,종로구,8,5,0.033,0.021,0.5,0.005
20180305,100,도심권,111121,중구,8,5,0.03,0.022,0.4,0.003
20180306,102,동북권,111311,노원구,33,18,0.023,0.026,0.5,0.005
20180306,104,동남권,111274,강동구,34,21,0.019,0.033,0.5,0.004
20180306,104,동남권,111273,송파구,35,17,0.019,0.03,0.6,0.004
20180306,104,동남권,111262,서초구,35,17,0.019,0.033,0.4,0.002
20180306,104,동남권,111261,강남구,26,15,0.014,0.033,0.4,0.005
20180306,103,서남권,111301,양천구,29,18,0.016,0.04,0.5,0.003
20180306,103,서남권,111281,금천구,28,15,0.017,0.037,0.5,0.004
20180306,103,서남권,111251,관악구,31,19,0.017,0.038,0.5,0.003
20180306,103,서남권,111241,동작구,32,15,0.018,0.036,0.5,0.003
20180306,103,서남권,111231,영등포구,39,21,0.015,0.035,0.5,0.005
20180306,103,서남권,111221,구로구,42,23,0.031,0.029,0.3,0.004
20180306,103,서남권,111212,강서구,31,18,0.019,0.035,0.5,0.003
20180306,102,동북권,111291,강북구,24,13,0.028,0.02,0.4,0.003
20180306,102,동북권,111171,도봉구,34,19,0.025,0.026,0.5,0.005
20180306,102,동북권,111161,성북구,31,18,0.016,0.035,0.6,0.004
20180306,102,동북권,111152,동대문구,26,16,0.015,0.034,0.6,0.005
20180306,102,동북권,111151,중랑구,24,14,0.018,0.029,0.6,0.005
20180306,102,동북권,111142,성동구,33,19,0.016,0.03,0.5,0.005
20180306,102,동북권,111141,광진구,30,16,0.017,0.034,0.6,0.005
20180306,101,서북권,111201,마포구,32,20,0.021,0.033,0.6,0.003
20180306,101,서북권,111191,서대문구,26,16,0.022,0.029,0.3,0.003
20180306,101,서북권,111181,은평구,28,17,0.025,0.046,0.4,0.003
20180306,100,도심권,111131,용산구,0,0,0,0,0,0
20180306,100,도심권,111123,종로구,26,15,0.021,0.034,0.6,0.006
20180306,100,도심권,111121,중구,25,15,0.021,0.03,0.5,0.003
20180307,100,도심권,111131,용산구,0,0,0,0,0,0
20180307,104,동남권,111274,강동구,29,16,0.027,0.02,0.4,0.003
20180307,104,동남권,111273,송파구,28,14,0.031,0.017,0.6,0.004
20180307,104,동남권,111262,서초구,31,14,0.024,0.025,0.3,0.001
20180307,104,동남권,111261,강남구,23,14,0.016,0.027,0.3,0.005
20180307,103,서남권,111301,양천구,27,16,0.02,0.034,0.4,0.003
20180307,103,서남권,111281,금천구,33,16,0.023,0.027,0.4,0.003
20180307,103,서남권,111251,관악구,29,18,0.023,0.029,0.4,0.003
20180307,103,서남권,111241,동작구,30,16,0.022,0.027,0.4,0.003
20180307,103,서남권,111231,영등포구,33,18,0.021,0.028,0.5,0.004
20180307,103,서남권,111221,구로구,33,18,0.031,0.023,0.2,0.003
20180307,103,서남권,111212,강서구,29,17,0.02,0.033,0.4,0.003
20180307,100,도심권,111123,종로구,25,14,0.025,0.029,0.5,0.005
20180307,102,동북권,111311,노원구,29,16,0.031,0.019,0.4,0.004
20180307,100,도심권,111121,중구,26,16,0.021,0.03,0.5,0.003
20180307,102,동북권,111291,강북구,24,13,0.025,0.025,0.4,0.003
20180307,102,동북권,111171,도봉구,29,15,0.029,0.022,0.4,0.005
20180307,102,동북권,111161,성북구,30,16,0.019,0.031,0.6,0.004
20180307,102,동북권,111152,동대문구,24,15,0.015,0.028,0.5,0.005
20180307,102,동북권,111151,중랑구,23,14,0.026,0.019,0.4,0.005
20180307,102,동북권,111142,성동구,32,17,0.02,0.024,0.5,0.005
20180307,102,동북권,111141,광진구,25,14,0.026,0.022,0.4,0.004
20180307,101,서북권,111201,마포구,30,18,0.03,0.023,0.4,0.002
20180307,101,서북권,111191,서대문구,24,14,0.03,0.021,0.1,0.003
20180307,101,서북권,111181,은평구,31,16,0.032,0.036,0.3,0.003
20180308,100,도심권,111121,중구,26,22,0.028,0.02,0.5,0.003
20180308,104,동남권,111274,강동구,35,28,0.024,0.021,0.5,0.003
20180308,104,동남권,111273,송파구,32,24,0.027,0.021,0.6,0.004
20180308,104,동남권,111262,서초구,34,24,0.024,0.024,0.4,0.001
20180308,104,동남권,111261,강남구,29,24,0.016,0.027,0.5,0.005
20180308,103,서남권,111301,양천구,31,27,0.026,0.025,0.5,0.003
20180308,103,서남권,111281,금천구,33,25,0.025,0.023,0.5,0.003
20180308,103,서남권,111251,관악구,31,27,0.024,0.027,0.4,0.003
20180308,103,서남권,111241,동작구,31,24,0.025,0.024,0.4,0.003
20180308,103,서남권,111231,영등포구,38,31,0.016,0.025,0.5,0.003
20180308,103,서남권,111221,구로구,41,30,0.03,0.021,0.3,0.003
20180308,103,서남권,111212,강서구,34,26,0.028,0.022,0.5,0.002
20180308,102,동북권,111311,노원구,34,26,0.033,0.015,0.5,0.004
20180308,102,동북권,111291,강북구,28,21,0.034,0.015,0.4,0.003
20180308,102,동북권,111171,도봉구,30,28,0.034,0.016,0.5,0.005
20180308,102,동북권,111161,성북구,33,26,0.025,0.02,0.6,0.004
20180308,102,동북권,111152,동대문구,30,27,0.013,0.024,0.5,0.005
20180308,102,동북권,111151,중랑구,27,23,0.022,0.022,0.5,0.005
20180308,102,동북권,111142,성동구,35,30,0.021,0.02,0.5,0.004
20180308,102,동북권,111141,광진구,29,23,0.025,0.022,0.6,0.003
20180308,101,서북권,111201,마포구,19,15,0.026,0.018,0.4,0.002
20180308,101,서북권,111191,서대문구,14,14,0.021,0.02,0.2,0.002
20180308,101,서북권,111181,은평구,16,11,0.025,0.033,0.3,0.003
20180308,100,도심권,111131,용산구,0,0,0,0,0,0
20180308,100,도심권,111123,종로구,29,23,0.027,0.023,0.6,0.005
20180309,100,도심권,111121,중구,41,31,0.017,0.036,0.6,0.003
20180309,104,동남권,111274,강동구,55,40,0.017,0.035,0.6,0.003
20180309,104,동남권,111273,송파구,48,33,0.018,0.034,0.9,0.004
20180309,104,동남권,111262,서초구,65,38,0.013,0.037,0.6,0.002
20180309,104,동남권,111261,강남구,47,37,0.011,0.039,0.6,0.005
20180309,103,서남권,111301,양천구,53,43,0.012,0.048,0.7,0.004
20180309,103,서남권,111281,금천구,67,49,0.012,0.043,0.7,0.004
20180309,103,서남권,111251,관악구,61,49,0.014,0.044,0.7,0.004
20180309,103,서남권,111241,동작구,61,46,0.015,0.04,0.7,0.004
20180309,103,서남권,111231,영등포구,68,48,0.006,0.051,1.2,0.004
20180309,103,서남권,111221,구로구,73,52,0.016,0.038,0.5,0.005
20180309,103,서남권,111212,강서구,51,36,0.015,0.042,0.7,0.004
20180309,102,동북권,111311,노원구,45,32,0.026,0.027,0.6,0.005
20180309,102,동북권,111291,강북구,41,28,0.028,0.023,0.5,0.003
20180309,102,동북권,111171,도봉구,47,33,0.03,0.024,0.6,0.006
20180309,102,동북권,111161,성북구,41,31,0.02,0.031,0.7,0.004
20180309,102,동북권,111152,동대문구,42,34,0.012,0.053,0.7,0.006
20180309,102,동북권,111151,중랑구,44,31,0.015,0.035,0.7,0.005
20180309,102,동북권,111142,성동구,57,42,0.012,0.037,0.6,0.005
20180309,102,동북권,111141,광진구,45,30,0.02,0.036,0.7,0.003
20180309,101,서북권,111201,마포구,56,41,0.014,0.045,0.6,0.001
20180309,101,서북권,111191,서대문구,41,32,0.018,0.047,0.6,0.004
20180309,101,서북권,111181,은평구,39,29,0.024,0.036,0.4,0.003
20180309,100,도심권,111131,용산구,0,0,0,0,0,0
20180309,100,도심권,111123,종로구,41,31,0.02,0.036,0.7,0.006
20180310,102,동북권,111291,강북구,48,31,0.026,0.032,0.6,0.004
20180310,104,동남권,111274,강동구,55,42,0.017,0.038,0.7,0.004
20180310,104,동남권,111273,송파구,50,31,0.021,0.036,0.9,0.005
20180310,104,동남권,111262,서초구,48,29,0.022,0.031,0.5,0.003
20180310,104,동남권,111261,강남구,42,32,0.016,0.035,0.5,0.006
20180310,103,서남권,111301,양천구,41,32,0.021,0.038,0.5,0.006
20180310,103,서남권,111281,금천구,45,31,0.021,0.035,0.6,0.005
20180310,103,서남권,111251,관악구,44,35,0.022,0.039,0.5,0.006
20180310,103,서남권,111241,동작구,44,31,0.022,0.035,0.6,0.005
20180310,103,서남권,111231,영등포구,49,33,0.014,0.033,0.9,0.006
20180310,103,서남권,111221,구로구,47,34,0.024,0.031,0.3,0.006
20180310,103,서남권,111212,강서구,43,31,0.022,0.036,0.5,0.006
20180310,102,동북권,111311,노원구,53,36,0.021,0.039,0.7,0.006
20180310,102,동북권,111171,도봉구,51,33,0.025,0.035,0.7,0.007
20180310,102,동북권,111161,성북구,48,33,0.017,0.04,0.8,0.006
20180310,102,동북권,111152,동대문구,46,37,0.016,0.038,0.6,0.007
20180310,102,동북권,111151,중랑구,45,32,0.016,0.039,0.6,0.006
20180310,102,동북권,111142,성동구,50,33,0.016,0.035,0.6,0.006
20180310,102,동북권,111141,광진구,51,32,0.019,0.041,0.8,0.006
20180310,101,서북권,111201,마포구,48,36,0.024,0.032,0.5,0.003
20180310,101,서북권,111191,서대문구,43,34,0.022,0.04,0.6,0.005
20180310,101,서북권,111181,은평구,48,34,0.024,0.033,0.4,0.005
20180310,100,도심권,111131,용산구,0,0,0,0,0,0
20180310,100,도심권,111123,종로구,43,31,0.02,0.041,0.7,0.008
20180310,100,도심권,111121,중구,40,30,0.021,0.037,0.6,0.005
20180311,102,동북권,111311,노원구,64,42,0.034,0.028,0.6,0.005
20180311,104,동남권,111274,강동구,57,39,0.028,0.027,0.5,0.004
20180311,104,동남권,111273,송파구,53,30,0.032,0.026,0.7,0.005
20180311,104,동남권,111262,서초구,68,37,0.03,0.029,0.4,0.003
20180311,104,동남권,111261,강남구,55,41,0.022,0.028,0.4,0.006
20180311,103,서남권,111301,양천구,59,46,0.03,0.036,0.5,0.004
20180311,103,서남권,111281,금천구,63,43,0.029,0.032,0.5,0.005
20180311,103,서남권,111251,관악구,61,47,0.032,0.032,0.5,0.005
20180311,103,서남권,111241,동작구,59,41,0.034,0.027,0.5,0.005
20180311,103,서남권,111231,영등포구,65,43,0.017,0.03,0.5,0.005
20180311,103,서남권,111221,구로구,68,45,0.034,0.028,0.3,0.005
20180311,103,서남권,111212,강서구,61,44,0.033,0.031,0.5,0.004
20180311,102,동북권,111291,강북구,61,39,0.037,0.023,0.5,0.003
20180311,102,동북권,111171,도봉구,65,39,0.041,0.023,0.6,0.005
20180311,102,동북권,111161,성북구,58,38,0.029,0.027,0.6,0.005
20180311,102,동북권,111152,동대문구,57,43,0.025,0.027,0.5,0.006
20180311,102,동북권,111151,중랑구,55,37,0.028,0.027,0.6,0.006
20180311,102,동북권,111142,성동구,58,38,0.025,0.026,0.5,0.005
20180311,102,동북권,111141,광진구,58,35,0.031,0.028,0.5,0.004
20180311,101,서북권,111201,마포구,64,46,0.036,0.022,0.4,0.001
20180311,101,서북권,111191,서대문구,63,42,0.037,0.026,0.4,0.004
20180311,101,서북권,111181,은평구,62,44,0.035,0.027,0.3,0.004
20180311,100,도심권,111131,용산구,0,0,0,0,0,0
20180311,100,도심권,111123,종로구,52,35,0.036,0.026,0.5,0.006
20180311,100,도심권,111121,중구,50,35,0.036,0.024,0.5,0.004
20180312,100,도심권,111131,용산구,0,0,0,0,0,0
20180312,104,동남권,111274,강동구,108,65,0.012,0.056,0.8,0.005
20180312,104,동남권,111273,송파구,103,58,0.019,0.051,1.1,0.006
20180312,104,동남권,111262,서초구,115,58,0.022,0.053,0.7,0.004
20180312,104,동남권,111261,강남구,93,64,0.013,0.056,0.7,0.007
20180312,103,서남권,111301,양천구,102,79,0.022,0.06,0.8,0.006
20180312,103,서남권,111281,금천구,108,73,0.023,0.054,0.8,0.006
20180312,103,서남권,111251,관악구,99,77,0.015,0.06,0.8,0.006
20180312,103,서남권,111241,동작구,99,73,0.022,0.054,0.8,0.006
20180312,103,서남권,111231,영등포구,116,73,0.013,0.051,0.6,0.006
20180312,103,서남권,111221,구로구,125,77,0.028,0.05,0.5,0.006
20180312,103,서남권,111212,강서구,115,79,0.024,0.06,0.8,0.006
